step,ce,tokens
21205.0,2.266043,44472000000.0
21231.0,2.266478,44527000000.0
21244.0,2.24151,44554000000.0
21262.0,2.258646,44592000000.0
21289.0,2.248109,44648000000.0
21331.0,2.257101,44736000000.0
21336.0,2.25066,44747000000.0
21359.0,2.262317,44795000000.0
21362.0,2.22891,44801000000.0
21392.0,2.236527,44864000000.0
21418.0,2.269641,44919000000.0
21442.0,2.25317,44969000000.0
21570.0,2.254588,45238000000.0
21575.0,2.254068,45248000000.0
21586.0,2.26225,45271000000.0
21588.0,2.257484,45275000000.0
21633.0,2.248752,45370000000.0
21674.0,2.249871,45456000000.0
21698.0,2.281734,45506000000.0
21704.0,2.253527,45519000000.0
21708.0,2.25579,45527000000.0
21713.0,2.251774,45538000000.0
21750.0,2.269572,45615000000.0
21793.0,2.266995,45705000000.0
21837.0,2.25773,45798000000.0
21841.0,2.255075,45806000000.0
21905.0,2.24243,45940000000.0
21914.0,2.261627,45959000000.0
21957.0,2.273188,46049000000.0
22001.0,2.25236,46142000000.0
22020.0,2.234956,46181000000.0
22029.0,2.258747,46200000000.0
22041.0,2.24654,46225000000.0
22045.0,2.259918,46234000000.0
22058.0,2.25713,46261000000.0
22159.0,2.243337,46473000000.0
22176.0,2.247902,46509000000.0
22209.0,2.272732,46578000000.0
22226.0,2.225507,46613000000.0
22253.0,2.273635,46670000000.0
22255.0,2.272596,46674000000.0
22374.0,2.243615,46924000000.0
22398.0,2.262313,46974000000.0
22479.0,2.24539,47144000000.0
22515.0,2.229124,47219000000.0
22543.0,2.257311,47278000000.0
22634.0,2.252078,47469000000.0
22640.0,2.248868,47482000000.0
22650.0,2.228766,47503000000.0
22714.0,2.240463,47637000000.0
22715.0,2.239935,47639000000.0
22820.0,2.242121,47859000000.0
22821.0,2.240364,47861000000.0
22863.0,2.242346,47949000000.0
22994.0,2.237613,48224000000.0
23007.0,2.254188,48251000000.0
23030.0,2.243409,48300000000.0
23064.0,2.237923,48371000000.0
23099.0,2.240803,48444000000.0
23118.0,2.269752,48484000000.0
23128.0,2.249546,48505000000.0
23130.0,2.263045,48509000000.0
23172.0,2.244344,48597000000.0
23187.0,2.271351,48629000000.0
23230.0,2.252606,48719000000.0
23287.0,2.247925,48838000000.0
23290.0,2.241341,48845000000.0
23321.0,2.266486,48910000000.0
23325.0,2.259859,48918000000.0
23342.0,2.245991,48954000000.0
23396.0,2.244181,49067000000.0
23400.0,2.244619,49075000000.0
23431.0,2.264337,49140000000.0
23554.0,2.252512,49398000000.0
23608.0,2.28408,49512000000.0
23662.0,2.265948,49625000000.0
23722.0,2.255066,49751000000.0
23746.0,2.235052,49801000000.0
23753.0,2.266406,49816000000.0
23814.0,2.237685,49944000000.0
23841.0,2.24859,50000000000.0
23948.0,2.231984,50225000000.0
23969.0,2.248852,50269000000.0
23996.0,2.228196,50325000000.0
24008.0,2.24377,50351000000.0
24092.0,2.255798,50527000000.0
24099.0,2.253939,50541000000.0
24111.0,2.250071,50567000000.0
24125.0,2.231835,50596000000.0
24146.0,2.249032,50640000000.0
24158.0,2.24691,50665000000.0
24181.0,2.243148,50713000000.0
24224.0,2.233629,50804000000.0
24234.0,2.259392,50824000000.0
24258.0,2.25493,50875000000.0
24283.0,2.226621,50927000000.0
24342.0,2.241633,51051000000.0
